project_id,poi_id,mw,t_entry,t_cod,t_exit,status,H_base,U_final,poi_mu,poi_c_per_kw
1326,16,16.0,133,184,,active,31876782.61555478,5187685.7239267565,33889095.80739114,324.2303577454223
1327,361,312.0,133,181,133.0,withdrawn,24077813.00371822,69313475.9041506,19129670.90071358,222.15857661586733
1328,136,3.2,133,157,157.0,completed,18500448.702807494,595075.824047994,15052930.909537623,185.9611950149981
1329,130,30.0,133,157,157.0,completed,45238746.439379945,3597956.20044778,45299289.55316885,119.93187334825934
1330,158,75.0,133,167,133.0,withdrawn,-9303560.713616792,41649163.199171826,-8330227.580224578,555.3221759889576
1331,130,18.0,133,157,157.0,completed,42332241.45417985,2158773.720268668,45299289.55316885,119.93187334825934
1332,182,11.8,134,200,,active,65909901.069389105,6531658.812111979,66218944.310262665,553.5304078060999
1333,346,1104.0,134,185,134.0,withdrawn,2335995.6769265053,178889364.6679002,-4176456.2558859554,162.0374679962864
1334,118,24.0,134,220,,active,26083085.437691312,4705965.956202545,34443805.12876973,196.08191484177271
1335,184,400.0,134,158,134.0,withdrawn,47958210.027148314,111383156.34021674,43410023.46724681,278.45789085054184
1336,182,32.0,134,158,158.0,completed,65196325.45498572,17712973.049795195,66218944.310262665,553.5304078060999
1337,267,89.8,134,206,,active,59526913.60420359,14298763.649600169,63126098.04270063,159.22899387082595
1338,187,20.0,134,232,,active,75095718.1620527,3031904.7216754,71934840.85425088,151.59523608377
1339,96,20.0,134,158,158.0,completed,39413548.81462761,9976247.264676673,36337040.67054751,498.81236323383365
1340,146,50.0,134,158,158.0,completed,34732765.524971284,7198146.628923216,28677963.842054218,143.96293257846432
1341,308,59.5,135,182,,active,60477095.36336299,11682575.483697735,57390131.08285864,196.3458064487014
1342,297,20.0,135,159,140.0,withdrawn,19576490.604686555,3421913.3934871177,19384914.794620525,171.0956696743559
1343,155,6.58,135,186,,active,29749129.798387747,1157034.7776002823,28650933.048805475,175.84115161098515
1344,317,80.0,135,178,135.0,withdrawn,-36044233.44895521,5686104.231275187,-33741900.49076439,71.07630289093984
1345,292,180.0,135,235,,active,47864698.13044639,15564624.122579515,43069936.602331206,86.47013401433064
1346,121,250.0,135,199,135.0,withdrawn,69964567.17646939,43649495.78637091,59186656.823125266,174.59798314548365
1347,237,15.0,135,192,,active,38182260.12670955,2936460.0225495594,44014791.94142103,195.76400150330394
1348,157,20.0,136,160,160.0,completed,53362148.48091467,1426804.6243433706,57907786.02686417,71.34023121716852
1349,213,150.0,136,189,,active,62239557.78464846,14191708.101630824,59887257.073632956,94.6113873442055
1350,221,10.0,136,181,140.0,withdrawn,9418989.25394393,2511049.454378168,12213909.421567742,251.10494543781678
1351,2,2.1,136,170,170.0,completed,23749270.172184244,437818.95015462226,17191573.38968228,208.48521435934393
1352,313,40.0,136,222,,active,67446049.47331686,3902798.890336504,67800631.55549785,97.5699722584126
1353,123,20.0,136,219,136.0,withdrawn,-8847283.826842101,1842008.2452740995,-4722439.104468127,92.10041226370498
1354,159,2.0,137,161,161.0,completed,53934550.49106871,254029.66320287506,56550001.26030335,127.01483160143754
1355,393,20.0,137,214,,active,42467259.54381306,5798999.065500255,40965019.77321109,289.9499532750127
1356,33,120.0,137,225,,active,53421446.928288154,18603170.48012274,49263425.903462134,155.0264206676895
1357,154,5.0,137,209,169.0,withdrawn,17436255.886568937,2404033.6518883514,24741500.666372266,480.80673037767025
1358,158,20.0,137,224,137.0,withdrawn,-7624901.952924885,11106443.519779151,-8330227.580224578,555.3221759889576
1359,177,100.0,137,161,137.0,withdrawn,-30931740.679361925,40928957.91149987,-36676373.84456859,409.28957911499873
1360,123,265.0,137,190,137.0,withdrawn,-3036492.427064448,24406609.249881823,-4722439.104468127,92.10041226370498
1361,128,14.0,138,192,,active,59538789.90537474,3132892.509751541,56913590.102037996,223.77803641082437
1362,174,750.0,138,168,138.0,withdrawn,41825013.37887822,108269185.88337809,42280785.421184495,144.35891451117078
1363,88,29.0,138,222,172.0,withdrawn,26204191.590557583,6902767.993736224,25135678.703265153,238.02648254262843
1364,11,200.0,138,197,138.0,withdrawn,2791122.9095306043,21464782.426755078,549768.0788033443,107.3239121337754
1365,145,6.0,138,164,164.0,completed,36148782.7873265,2866278.6886785193,32271371.21096664,477.7131147797532
1366,369,4.125,138,164,164.0,completed,38460334.1711694,696881.2944607998,34676530.7974103,168.9409198692848
1367,150,45.0,138,162,162.0,completed,81364796.24663931,11599565.728449078,82823870.19329381,257.7681272988684
1368,357,16.5,138,162,162.0,completed,33222328.459825553,4557395.91769359,38498107.80097783,276.2058131935509
1369,37,4.1,138,162,155.0,withdrawn,16115173.613679962,563666.3521311609,9967714.181086399,137.47959808077096
1370,178,2.0,138,204,,active,28360030.782017983,154342.85230243343,27064036.12905795,77.1714261512167
1371,123,45.0,138,167,138.0,withdrawn,-5887821.756029713,4144518.551866724,-4722439.104468127,92.10041226370498
1372,159,316.0,138,209,138.0,withdrawn,49118237.62131115,40136686.78605426,56550001.26030335,127.01483160143754
1373,206,2.0,139,163,163.0,completed,24298729.36539737,213879.35152119276,24528781.401874043,106.93967576059637
1374,275,20.0,139,212,,active,80875222.88476542,1640259.9844991607,77646317.0136141,82.01299922495804
1375,207,20.0,139,165,165.0,completed,86255925.18333887,7112807.366196285,90743296.03523871,355.6403683098143
1376,163,40.0,139,163,163.0,completed,63976800.24041467,3893123.1440883954,68215776.6712359,97.32807860220989
1377,396,5.0,139,186,,active,37096460.30758677,544953.9030404126,33626628.34492706,108.9907806080825
1378,226,54.0,139,163,163.0,completed,23224032.809801664,8771237.922250364,28226796.7460548,162.43033189352525
1379,117,25.0,139,163,163.0,completed,26725752.60089265,5184483.591305163,20981145.89780636,207.3793436522065
1380,96,20.0,139,202,,active,39714035.95580521,9976247.264676673,36337040.67054751,498.81236323383365
1381,180,6.0,139,168,139.0,withdrawn,-11547447.491229365,2703828.8347315355,-8802464.318174278,450.63813912192256
1382,61,765.0,139,193,139.0,withdrawn,38344776.259966955,92943938.51415686,32112528.01752663,121.49534446295016
1383,55,49.9,140,168,140.0,withdrawn,23777625.678404648,21959912.467288535,22944188.032426976,440.07840615808686
1384,350,20.0,140,222,140.0,withdrawn,-2517096.0070736674,3595906.36470612,602160.2849612139,179.79531823530598
1385,109,125.0,140,183,146.0,withdrawn,51271161.84380927,17918589.3630008,45098850.51839029,143.34871490400639
1386,165,17.0,140,164,164.0,completed,61428097.866776556,2722997.5155599797,58989763.143751845,160.17632444470468
1387,348,50.0,140,186,156.0,withdrawn,22031099.272351816,4716453.781397347,20456966.269943833,94.32907562794695
1388,127,5.0,140,200,168.0,withdrawn,12304618.104169285,498109.5494994606,8130849.654557151,99.62190989989213
1389,159,20.0,140,178,178.0,completed,56680230.77136725,2540296.6320287506,56550001.26030335,127.01483160143754
1390,10,19.9,140,164,140.0,withdrawn,-27817895.985759165,2044443.8518106719,-31292708.372980047,102.73587195028503
1391,33,5.0,140,165,165.0,completed,52491365.182948105,775132.1033384475,49263425.903462134,155.0264206676895
1392,254,17.5,140,198,,active,77472573.08912002,4180441.8819944533,79632959.8556182,238.8823932568259
1393,378,20.0,140,164,164.0,completed,48134369.33993427,5764584.777550477,48755062.40066102,288.2292388775238
1394,57,20.0,140,205,,active,35608935.173805945,2157824.2979253186,37435335.32394455,107.89121489626594
1395,368,66.95,140,164,164.0,completed,49136550.02658901,8146667.539613733,43537717.138420075,121.68286093523126
1396,384,3.0,141,210,154.0,withdrawn,5409534.497042869,304098.9760805094,10375126.806888953,101.36632536016981
1397,368,54.0,141,188,,active,39460470.528073646,6570874.490502488,43537717.138420075,121.68286093523126
1398,317,3.5,141,178,141.0,withdrawn,-35126721.594312385,248767.06011828946,-33741900.49076439,71.07630289093984
1399,313,100.0,141,247,,active,66603993.22666475,9756997.22584126,67800631.55549785,97.5699722584126
1400,171,90.0,141,173,141.0,withdrawn,39744985.23900717,22119582.99959939,44113362.22583156,245.7731444399932
1401,47,450.0,141,165,142.0,withdrawn,73056859.69889526,41915085.92083538,72919816.4284812,93.1446353796342
1402,258,32.0,141,165,141.0,withdrawn,14952797.652649902,13498200.247438442,13656019.435314706,421.81875773245133
1403,224,20.0,142,170,170.0,completed,50938793.63011792,2757338.192075863,51366488.21119465,137.86690960379315
1404,376,3.2,142,214,,active,60122513.101588786,435960.29326324136,64740550.13219108,136.23759164476292
1405,182,7.1,142,191,,active,63891437.931423634,3930065.895423309,66218944.310262665,553.5304078060999
1406,159,41.0,142,203,,active,62937543.00610226,5207608.095658938,56550001.26030335,127.01483160143754
1407,57,20.0,142,213,,active,38907683.18290426,2157824.2979253186,37435335.32394455,107.89121489626594
1408,288,65.0,142,204,142.0,withdrawn,20301255.81455515,17827903.79388214,19436496.183361173,274.27544298280213
1409,268,6.0,142,181,,active,35053650.69354598,3368288.259702728,34664605.326879784,561.3813766171214
1410,250,1.55,142,166,166.0,completed,70770701.15560496,180972.89624928002,71679531.26772606,116.7567072576
1411,382,30.0,142,166,142.0,withdrawn,-23180526.502970878,13575914.96455412,-23608582.710471846,452.5304988184707
1412,154,100.0,142,166,142.0,withdrawn,23483759.32422448,48080673.03776702,24741500.666372266,480.80673037767025
1413,217,17.0,142,166,166.0,completed,31022716.415625677,1835800.7999540698,29764779.3240098,107.9882823502394
1414,250,100.0,143,167,167.0,completed,75473694.46882357,11675670.72576,71679531.26772606,116.7567072576
1415,386,20.0,143,167,146.0,withdrawn,224478.08770392503,3757476.26001845,338943.6682451696,187.87381300092252
1416,79,40.0,143,169,169.0,completed,52399127.03922308,8923025.22092816,54895966.38049435,223.07563052320404
1417,267,1.9,143,205,,active,57176172.982296206,302535.0883545693,63126098.04270063,159.22899387082595
1418,272,14.0,143,167,167.0,completed,81890809.11652671,3586107.754206581,87399968.75563598,256.15055387189864
1419,130,8.0,143,167,167.0,completed,44799627.014686376,959454.9867860747,45299289.55316885,119.93187334825934
1420,355,83.2836,143,181,,active,36553368.67285774,8805301.534988476,31354738.5477796,105.72671612404451
1421,268,20.0,143,167,167.0,completed,30902824.44329991,11227627.532342428,34664605.326879784,561.3813766171214
1422,92,90.0,143,205,143.0,withdrawn,7908992.997145222,14776334.149203062,-4390483.179265379,164.18149054670067
1423,64,873.0,143,167,143.0,withdrawn,50558216.12240109,451806266.554543,51256225.1394591,517.5329513797743
1424,335,1.1,143,167,167.0,completed,68898509.04535739,369256.16775882343,72909216.16813341,335.68742523529403
1425,12,20.0,143,207,143.0,withdrawn,-12465833.835591005,8408697.34897905,-10265466.999509867,420.43486744895256
1426,380,600.0,144,168,144.0,withdrawn,40441189.115534775,42694262.609331354,32015845.01807808,71.15710434888558
1427,60,20.0,144,168,168.0,completed,34364255.48305501,3745519.2256381796,33761029.06121043,187.275961281909
1428,70,111.0,144,175,144.0,withdrawn,17637204.23594514,38399976.40111537,19409982.768544685,345.94573334338173
1429,43,99.0,144,243,144.0,withdrawn,5279985.475702536,18510539.029839233,-10192421.49437332,186.9751417155478
1430,194,2.8,144,168,168.0,completed,53980212.743989795,473666.65531387605,49388662.74999737,169.1666626120986
1431,398,500.0,144,184,144.0,withdrawn,72636157.70980345,51123517.424364,66613495.23345091,102.24703484872799
1432,237,3.3,145,219,,active,38699474.23475607,646021.204960903,44014791.94142103,195.76400150330394
1433,228,800.0,145,178,145.0,withdrawn,17082846.015619233,59598556.37922822,13295164.233980505,74.49819547403527
1434,125,17.0,145,194,,active,51177342.1768388,3274714.5760453143,53550722.57448727,192.63026917913615
1435,235,49.9,145,209,,active,62802741.637219675,6904168.052677236,63021016.28507917,138.36008121597666
1436,302,80.0,145,174,145.0,withdrawn,-18249888.92989023,31815031.0772618,-17679808.6832422,397.6878884657725
1437,317,19.6,145,214,145.0,withdrawn,-24569151.56997626,1393095.536662421,-33741900.49076439,71.07630289093984
1438,308,85.0,145,207,,active,64270504.47689483,16689393.548139619,57390131.08285864,196.3458064487014
1439,187,79.6,145,169,169.0,completed,72967136.58103682,12066980.792268092,71934840.85425088,151.59523608377
1440,300,80.0,145,187,149.0,withdrawn,26862583.095399812,11805578.52596841,29706654.936390143,147.56973157460513
1441,22,5.7,145,175,175.0,completed,53490952.01806104,2047435.0676517999,53217855.851858646,359.19913467575435
1442,284,72.0,145,220,,active,42707046.597802125,12286242.935304232,43209199.32078845,170.64226299033655
