pair_id,role,entity_poi,depth,pre_wd_count,mean_mw,mean_q_year,dominant_type,n_types
850,treated,SOCO||north tifton raccoon creek 500 kv line,2,0,275.0,2022.5,Solar,1
850,control,SOCO||north dublin wadley primary 230 kv line,2,0,212.5,2023.5,Solar,2
851,treated,PJM||harrison township 12 kv,1,0,9.7,2010.0,Solar,1
851,control,PJM||brick lanes mill 345 kv,1,0,5.0,2012.0,Solar,1
852,treated,PJM||tmi 230 kv,1,0,45.0,1999.0,Nuclear,1
852,control,PJM||limerick,1,0,75.0,2000.0,Nuclear,1
853,treated,SOCO||gulfport landon wiggins ip 115 kv line,1,0,78.0,2020.0,Solar,1
853,control,SOCO||daisy west valdosta 230 kv line,1,0,150.0,2022.0,Solar,1
854,treated,CAISO||fulton 115 kv,1,0,213.55,2021.0,Battery,1
854,control,CAISO||bellota weber,1,0,310.8312,2023.0,Battery,1
855,treated,PJM||susquehanna,2,0,800.0,2006.0,Coal,1
855,control,PJM||clinch river 138 kv,2,0,307.0,2006.5,Coal,1
856,treated,CAISO||birds landing 230 kv,3,0,69.45133333333332,2009.3333333333333,Battery,2
856,control,CAISO||tesla 230 kv,3,0,198.16666666666666,2016.6666666666667,Battery,2
857,treated,CAISO||vestal substation 230 kv,1,0,300.0,2018.0,Solar+Battery,1
857,control,CAISO||cortina 60 kv,1,0,83.54,2018.0,Solar+Battery,1
858,treated,CAISO||crazy eyes tap 230 kv,1,0,210.0,2012.0,Solar,1
858,control,CAISO||coalinga #2 schindler 70 kv,1,0,1.0,2010.0,Solar,1
859,treated,PJM||garner northern neck 115 kv,2,0,94.5,2019.0,Solar,1
859,control,PJM||derry tap derry bus 69 kv,2,0,20.0,2019.0,Solar,1
860,treated,PJM||chicago heights 138 kv,2,0,65.0,2013.5,Battery,2
860,control,PJM||fowler ridge 345 kv,2,0,137.5,2021.0,Battery,2
861,treated,ERCOT||59903 bearkat 345 kv,1,0,162.1,2013.0,Wind,1
861,control,ERCOT||140653 alibates 345 kv,1,0,187.5,2009.0,Wind,1
862,treated,PJM||rohrsburg 12 kv,1,0,3.0,2022.0,Solar+Battery,1
862,control,PJM||baldy 132 kv,1,0,1.17,2020.0,Solar+Battery,1
863,treated,ERCOT||bus #6843 at rayburn barton chapel substation,1,0,151.39,2022.0,Battery,1
863,control,ERCOT||#107 prairie hill 69 kv,1,0,51.74,2024.0,Battery,1
864,treated,PJM||south river 230 kv,2,0,230.0,2011.0,Gas,1
864,control,PJM||hunterstown conemaugh 500 kv,2,0,575.0,2015.0,Gas,1
865,treated,CAISO||east county substation 230 kv,2,0,690.75,2021.0,Wind,1
865,control,CAISO||diablo gates 500 kv,2,0,1487.0,2023.0,Wind,1
866,treated,PJM||west millersport 138 kv,1,0,100.0,2020.0,Solar,1
866,control,PJM||bremo buckingham 230 kv,1,0,79.8,2021.0,Solar,1
867,treated,PJM||broadford 138 kv,1,0,250.0,2021.0,Battery,1
867,control,PJM||calumet burnham 345 kv,1,0,500.0,2020.0,Battery,1
868,treated,PJM||red lion 500 kv,2,0,547.5,1999.5,Gas,1
868,control,PJM||lakewood 230 kv,2,0,254.5,1999.0,Gas,1
869,treated,PJM||pennville 138 kv,1,0,125.0,2021.0,Battery,1
869,control,PJM||cardington 138 kv ii,1,0,100.0,2022.0,Battery,1
870,treated,PJM||pinewood st johns 115 kv,2,0,90.0,2021.0,Solar,2
870,control,PJM||clementine clementine junction 25 kv,2,0,14.25,2022.0,Solar,1
871,treated,PJM||baptistown frenchtown 345 kv,2,0,10.0,2010.0,Solar,1
871,control,PJM||hornerstown windsor 34 kv,2,0,8.5,2010.5,Solar,1
872,treated,PJM||oldmans township,1,0,7.5,2010.0,Solar,1
872,control,PJM||cape may 12 kv,1,0,20.0,2010.0,Solar,1
873,treated,ISO-NE||cmp larrabee road 345 kv,2,0,151.0,2016.5,Solar,1
873,control,ISO-NE||345 kv bus at eversource nh beebe substation,2,0,20.0,2017.0,Solar,1
874,treated,PJM||point lookout 69 kv,1,0,63.3,2020.0,Wind,1
874,control,PJM||bear rock 230 kv,1,0,76.95,2022.0,Wind,1
875,treated,PJM||edgemoor,1,0,565.0,2002.0,Gas,1
875,control,PJM||chapman moshannon 230 kv,1,0,520.0,2001.0,Gas,1
876,treated,PJM||east lima fostoria central 345 kv,1,0,300.0,2010.0,Wind,1
876,control,PJM||buckley road 138 kv,1,0,149.5,2011.0,Wind,1
877,treated,SOCO||vienna primary substation 46 kv bus,1,0,20.0,2013.0,Solar,1
877,control,SOCO||albany mitchell (black) 115 kv line,1,0,29.4,2015.0,Solar,1
878,treated,PJM||susquehanna lackawanna 500 kv,3,0,398.3333333333333,2015.0,Gas,1
878,control,PJM||lackawanna 230 kv,3,0,494.3333333333333,2012.6666666666667,Gas,1
879,treated,PJM||victoria dp martin dp 115 kv,1,0,50.3,2023.0,Solar,1
879,control,PJM||bremo bluff buckingham 230 kv,1,0,56.0,2021.0,Solar,1
880,treated,ISO-NE||norwalk 276 kv,1,0,19.4449996948242,2003.0,Gas,1
880,control,ISO-NE||cl&p cedar heights substation,1,0,8.0,2006.0,Gas,1
881,treated,ERCOT||76002 bakersfield 345 kv,3,0,166.66666666666666,2014.0,Solar,1
881,control,ERCOT||tap 345 kv 1692 paris 1695 monticello,3,0,200.0,2018.0,Solar,1
882,treated,CAISO||whirlwind 230 kv bus,1,0,33.0,2013.0,Battery,1
882,control,CAISO||230 kv bus at the kelso substation via the mariposa energy 230 kv tie line,1,0,20.0,2015.0,Battery,1
883,treated,PJM||hunterstown lincoln 115 kv,1,0,80.0,2017.0,Solar,1
883,control,PJM||buckhorn lonesome pine 138 kv,1,0,100.0,2017.0,Solar,1
884,treated,PJM||poolesville 345 kv,2,0,20.0,2019.0,Solar,1
884,control,PJM||east fayette 138 kv,2,0,133.0,2019.0,Solar,1
885,treated,PJM||columbia dp 115 kv,1,0,20.0,2021.0,Solar,1
885,control,PJM||bremo cartersville 230 kv,1,0,115.0,2021.0,Solar,1
886,treated,PJM||fayetteville 345 kv,2,0,15.95,2018.5,Solar,1
886,control,PJM||east hazelton 1247 kv,2,0,20.0,2020.0,Solar,1
887,treated,PJM||tabernacle 12 kv,1,0,10.0,2017.0,Solar,1
887,control,PJM||cambridge west cambridge 69 kv,1,0,51.1,2016.0,Solar,1
888,treated,PJM||scottsville bremo 138 kv,1,0,55.0,2023.0,Solar,1
888,control,PJM||broadview tangy 138 kv,1,0,180.0,2018.0,Solar,1
889,treated,CAISO||mendota san joaquin helm 70 kv,3,0,0.10000000000000002,2011.0,Solar,1
889,control,CAISO||lambie switching station 230 kv,3,0,3.0,2011.0,Solar,1
890,treated,PJM||jamestown hartstown 69 kv,1,0,20.0,2019.0,Solar,1
890,control,PJM||briery dp clover 230 kv,1,1,100.0,2020.0,Solar,1
891,treated,PJM||clearfield,1,0,130.0,2008.0,Wind,1
891,control,PJM||blue mound ii,1,0,39.6,2007.0,Wind,1
892,treated,CAISO||antelope,1,0,200.0,2003.0,Battery,1
892,control,CAISO||artesian ranch substation 69 kv,1,0,157.0,2021.0,Battery,1
893,treated,SOCO||martin dam pear tree substation 115 kv line,1,0,80.0,2022.0,Solar+Battery,1
893,control,SOCO||bynum jackson shoals 115 kv line,1,0,200.0,2023.0,Solar+Battery,1
894,treated,SOCO||shaddock creek vidalia 115 kv line,1,0,110.5,2022.0,Solar,1
894,control,SOCO||denton still road south hazlehurst 230 kv line,1,0,230.0,2022.0,Solar,1
895,treated,PJM||indian river 230 kv ii,2,0,673.2,2021.0,Offshore Wind,1
895,control,PJM||larrabee collector station 230 kv,2,0,1719.425,2022.0,Offshore Wind,1
896,treated,PSCo||spring canyon substation,2,0,60.0,,Wind,1
896,control,PSCo||waterton midway 345 kv line,2,0,550.0,2020.0,Wind,1
897,treated,CAISO||hinson substation 220 kv,1,0,200.0,2021.0,Battery,1
897,control,CAISO||contra costa delta 230 kv line,1,0,102.25,2020.0,Battery,1
898,treated,ERCOT||79005 railhead 345 kv,2,0,248.5,2009.0,Wind,1
898,control,ERCOT||8640 kelvin 138 kv,2,0,99.6,2016.0,Wind,1
899,treated,CAISO||contra costa substation 230 kv bus,1,0,651.0,2007.0,Gas,1
899,control,CAISO||birds landing substation 230 kv bus,1,0,20.0,2009.0,Gas,1
900,treated,PJM||sewaren 230 kv,2,0,393.5,2005.0,Gas,1
900,control,PJM||oak grove 138 kv,2,0,10.25,2005.5,Gas,1
901,treated,PJM||greentown 138 kv,4,0,178.0,2021.0,Solar,2
901,control,PJM||southwest lima west moulton 138 kv,4,0,34.25,2019.75,Solar,1
902,treated,PJM||deep creek 115 kv,1,0,60.0,2021.0,Battery,1
902,control,PJM||buttermilk 230 kv,1,0,100.0,2021.0,Battery,1
903,treated,PJM||east leipsic 138 kv,1,0,150.0,2009.0,Wind,1
903,control,PJM||brush junction millheim 46 kv,1,0,70.0,2012.0,Wind,1
904,treated,PJM||cedar creek 138 kv,1,0,71.0,2023.0,Solar,1
904,control,PJM||broadview tangy 138 kv iii,1,0,49.99,2021.0,Solar,1
905,treated,CAISO||kramer substation,2,0,285.0,2007.0,Solar,1
905,control,CAISO||devers palo verde line 500 kv line,1,0,900.0,2008.0,Solar,1
906,treated,PJM||brokaw pontiac midpoint,1,0,250.0,2016.0,Wind,1
906,control,PJM||beaver davis besse 345 kv ii,1,0,500.4,2017.0,Wind,1
907,treated,PJM||york 115 kv,1,0,10.0,2008.0,Gas,1
907,control,PJM||collins,1,0,2500.0,2007.0,Gas,1
908,treated,PJM||jack frost lake harmony 69 kv,2,0,39.17,2021.5,Solar,1
908,control,PJM||columbia sunbury 69 kv,2,0,14.865,2020.5,Solar,1
909,treated,PJM||bullitt county 161 kv,1,0,50.0,2021.0,Battery,1
909,control,PJM||carville 138 kv iv,1,0,20.0,2021.0,Battery,1
910,treated,PJM||shelby 138 kv,1,0,98.0,2020.0,Solar,1
910,control,PJM||broadway 1247 kv,1,0,0.75,2018.0,Solar,1
911,treated,ISO-NE||345 kv line # 321,2,0,96.6999998092651,2006.0,Gas+Oil,1
911,control,ISO-NE||cl&p 115 kv lines between baldwin junction and bea,2,0,245.0,2007.0,Gas+Oil,1
912,treated,CAISO||bellota 115 kv,2,0,281.56,2022.0,Battery,2
912,control,CAISO||chino 230 kv,2,0,357.245,2023.0,Battery,1
913,treated,PJM||birdneck 345 kv,1,0,12.0,2013.0,Offshore Wind,1
913,control,PJM||lake road 115 kv,1,0,18.0,2013.0,Offshore Wind,1
914,treated,PJM||lanexa dunnsville 230 kv,3,0,74.84666666666666,2021.0,Solar,2
914,control,PJM||galion south berwick 345 kv,3,0,187.79999999999998,2021.0,Solar,1
915,treated,PJM||clark summit emlenton 345 kv,1,0,18.9,2020.0,Solar,1
915,control,PJM||bremo fork union military academy 345 kv,1,0,16.0,2021.0,Solar,1
916,treated,ISO-NE||nstar mystic substation,1,0,160.0,2006.0,Gas+Oil,1
916,control,ISO-NE||115 kv line between buck pond and pochassic substation,1,0,353.0,2007.0,Gas+Oil,1
917,treated,CAISO||windhub substation,4,0,373.75,2007.75,Solar,2
917,control,CAISO||midpoint substation 500 kv,4,0,412.25,2008.0,Solar,2
918,treated,PJM||tmi peach bottom 500 kv,3,0,410.0,2001.0,Gas,1
918,control,PJM||south akron 230 kv,2,0,195.5,1999.0,Gas,1
919,treated,SOCO||thomson primary 230 kv bus,1,0,250.0,2021.0,Solar,1
919,control,SOCO||dothan pinckard no 2 115 kv line,1,0,80.0,2022.0,Solar,1
920,treated,PJM||sussex 34 kv,1,0,3.72,2012.0,Solar,1
920,control,PJM||brick lane mill 345 kv,1,0,5.0,2012.0,Solar,1
921,treated,PJM||franklin #2,1,0,5.0,2011.0,Solar,1
921,control,PJM||bustleton 13 kv,1,0,2.0,2011.0,Solar,1
922,treated,SOCO||rocky creek wadley primary 230 kv line,1,0,128.0,2016.0,Solar,1
922,control,SOCO||demopolis naheola 115 kv line,1,0,78.0,2017.0,Solar,1
923,treated,PJM||graymont zion 46 kv,1,0,20.0,2019.0,Solar,1
923,control,PJM||brunner island 138 kv,1,0,61.0,2020.0,Solar,1
924,treated,PJM||tbd 132 kv,1,0,19.8,2022.0,Solar,1
924,control,PJM||broadview tangy 138 kv iv,1,0,30.0,2023.0,Solar,1
925,treated,ISO-NE||345 kv seabrook substation,2,0,458.5,2007.5,Gas,2
925,control,ISO-NE||345 kv rise substation,2,0,241.0,2006.5,Gas,1
926,treated,PJM||jay 138 kv,3,0,97.54666666666667,2019.0,Solar,2
926,control,PJM||scottsville colleen 138 kv,3,0,31.666666666666668,2019.6666666666667,Solar,1
927,treated,PJM||west lima 138 kv,1,0,600.0,2006.0,Coal,1
927,control,PJM||elwood dresden 345 kv,1,0,600.0,2004.0,Coal,1
928,treated,PJM||ironwood 230 kv,1,0,100.0,2002.0,Gas,1
928,control,PJM||churchtown 230 kv 2,1,0,371.0,2010.0,Gas,1
929,treated,SOCO||elsanor mobile hwy (gulf) 230 kv line,2,0,80.0,2021.0,Solar+Battery,1
929,control,SOCO||pike county ts substation 230 kv bus,2,0,290.0,2022.0,Solar+Battery,1
930,treated,PJM||neville 23 kv,2,0,14.4,2020.0,Hydro,1
930,control,PJM||river dock 23 kv,1,0,5.25,2021.0,Hydro,1
931,treated,SOCO||claxton meldrim 115 kv line,1,0,80.0,2017.0,Solar,1
931,control,SOCO||dorsett thomaston 230 kv line,1,0,160.0,2017.0,Solar,1
932,treated,ERCOT||59906 long draw 138 kv,1,0,155.48,2022.0,Other,1
932,control,ERCOT||138 kv fort bend switch (#44280),1,0,101.64,2021.0,Other,1
933,treated,PJM||snake spring 115 kv ii,1,0,5.8,2023.0,Solar,1
933,control,PJM||broadway richline hill solar 345 kv,1,0,19.25,2021.0,Solar,1
934,treated,SOCO||farley south bainbridge 230 kv line,1,0,188.93,2016.0,Solar,1
934,control,SOCO||east moultrie north tifton 230 kv line,1,0,68.4,2016.0,Solar,1
935,treated,PJM||old chapel millville 138 kv,2,0,52.0,2021.5,Solar,2
935,control,PJM||cowansville junction long run tap 25 kv,2,0,9.209999999999999,2022.0,Solar,1
936,treated,PJM||farmers valley ridgeway 115 kv,1,0,120.0,2019.0,Solar,1
936,control,PJM||bryan 69 kv,1,0,15.0,2020.0,Solar,1
937,treated,PJM||nelson 69 kv,1,0,50.4,2020.0,Battery,1
937,control,PJM||carson 230 kv,1,0,100.0,2021.0,Battery,1
938,treated,PJM||greenwood dp st johns dp 115 kv,1,0,79.2,2021.0,Solar,1
938,control,PJM||brokaw 345 kv (cir increase),1,0,1.55,2023.0,Solar,1
939,treated,CAISO||eldorado substation 500 kv,1,0,600.0,2018.0,Solar+Battery,1
939,control,CAISO||coalinga#1 san miguel 70 kv,1,0,50.75,2019.0,Solar+Battery,1
940,treated,PJM||fairfield township 12 kv,1,0,10.0,2009.0,Solar,1
940,control,PJM||carneys point 69 kv,1,0,20.0,2010.0,Solar,1
941,treated,PJM||valley 138 kv,1,0,100.0,2017.0,Battery,1
941,control,PJM||bluff point 69 kv,1,0,20.0,2015.0,Battery,1
942,treated,PJM||red house dp sugar hill 115 kv,1,0,80.0,2022.0,Solar,1
942,control,PJM||brookside cloverdale 138 kv ii,1,0,9.1,2023.0,Solar,1
943,treated,ISO-NE||cmp larrabee road station 345 kv,6,0,165.64166768391894,2016.5,Wind,2
943,control,ISO-NE||pittsfield 345 kv on line 3023,5,0,103.5,2018.0,Wind,1
944,treated,CAISO||boulevard east substation 69 kv,1,0,71.88,2011.0,Solar,1
944,control,CAISO||copus old river 70 kv,1,0,20.0,2010.0,Solar,1
945,treated,PJM||birchwood 230 kv,1,0,100.0,2021.0,Battery,1
945,control,PJM||catharpin 230 kv,1,0,150.0,2021.0,Battery,1
946,treated,PJM||east sidney quincy 138 kv,4,0,58.230000000000004,2020.5,Solar,1
946,control,PJM||philipsburg 115 kv,4,0,38.75,2020.75,Solar,2
947,treated,CAISO||vista substation 138 kv,1,0,50.0,2014.0,Solar,1
947,control,CAISO||230 kv tranquility switching station,1,0,102.0,2016.0,Solar,1
948,treated,ISO-NE||primary: orrington substations 345 kv with two alternatives: keene road substation 345 kv and the orrington albion road 345 kv line,2,0,600.599975585937,2018.0,Wind,1
948,control,ISO-NE||vec lowell 46 kv station,2,0,32.28750002384186,2010.0,Wind,1
949,treated,SOCO||cartersville pinson 230 kv line,1,0,200.0,2020.0,Solar,1
949,control,SOCO||dyer road east roanoke 115 kv line,1,0,100.0,2022.0,Solar,1
950,treated,ERCOT||60385 solstice 138 kv,1,0,7.4,2010.0,Solar,1
950,control,ERCOT||138 kv 11273 nelson switch,1,0,200.0,2017.0,Solar,1
951,treated,PJM||circleville biers run 138 kv,1,0,59.0,2020.0,Solar,1
951,control,PJM||bruin junction petrol junction 25 kv,1,0,14.0,2023.0,Solar,1
952,treated,PJM||stuarts draft waynesboro 115 kv,1,0,150.0,2017.0,Battery,1
952,control,PJM||cedar knolls 125 kv,1,0,2.0,2018.0,Battery,1
953,treated,PJM||crete 345 kv,3,0,500.0,2018.0,Wind,1
953,control,PJM||garden plain 138 kv,3,0,221.70000000000002,2021.0,Wind,2
954,treated,PJM||galion roberts south 138 kv,1,0,99.96,2017.0,Solar,1
954,control,PJM||burma 23 kv,1,0,15.9,2019.0,Solar,1
955,treated,PJM||buckingham bremo 230 kv,1,0,70.0,2021.0,Solar,1
955,control,PJM||breezewood 1247 kv,1,0,7.5,2022.0,Solar,1
956,treated,PJM||scalp level 23 kv,1,0,5.0,2020.0,Solar,1
956,control,PJM||brunswick collector wake 500 kv,1,0,400.0,2021.0,Solar,1
957,treated,PJM||bernville 132 kv,1,0,5.0,2021.0,Solar,1
957,control,PJM||broadview tangy 138 kv ii,1,0,66.0,2021.0,Solar,1
958,treated,PJM||milton 69 kv,2,0,42.575,2021.0,Solar,1
958,control,PJM||cox whitakers 115 kv,2,0,50.3,2019.5,Solar,1
959,treated,PJM||minotola 12 kv,1,0,7.9,2010.0,Solar,1
959,control,PJM||buena vista township 12 kv,1,0,1.0,2011.0,Solar,1
960,treated,PJM||wempletown 138 kv,2,0,112.0,2022.0,Battery,2
960,control,PJM||fulton 138 kv,2,0,200.0,2020.0,Battery,2
961,treated,CAISO||lugo mohave 500 kv line,1,0,300.0,2007.0,Solar,1
961,control,CAISO||dunn siding substation,1,0,19.9,2008.0,Solar,1
962,treated,PJM||champion,1,0,150.0,2004.0,Coal,1
962,control,PJM||gavin unit 2,1,0,36.0,2013.0,Coal,1
963,treated,CAISO||innovation substation 230 kv,1,0,300.0,2019.0,Solar+Battery,1
963,control,CAISO||bellota warnerville 230 kv,1,0,407.85,2021.0,Solar+Battery,1
964,treated,PJM||east new market 12 kv,1,0,10.0,2015.0,Solar,1
964,control,PJM||carolinaseaboard 115 kv,1,0,74.9,2014.0,Solar,1
965,treated,PJM||branchville n newton #1 34 kv,1,0,7.0,2015.0,Battery,1
965,control,PJM||blackhawk 125 kv,1,0,4.0,2014.0,Battery,1
966,treated,ERCOT||8283 asherton 138 kv,1,0,206.0,2017.0,Solar,1
966,control,ERCOT||1318 china grove 138 kv,1,0,151.55,2019.0,Solar,1
967,treated,PJM||elk garden junction 138 kv,1,0,90.0,2006.0,Wind,1
967,control,PJM||antwerp 69 kv,1,0,30.0,2008.0,Wind,1
968,treated,CAISO||new ivanpah substation 115 kv,2,0,13.0,2009.0,Solar,1
968,control,CAISO||500 kv collector station 40 mi east of ngila substation and 45 mi w of proposed agua caliente substation,1,0,960.0,2009.0,Solar,1
969,treated,PJM||lewis run pierce brook 230 kv,1,0,100.0,2019.0,Solar,1
969,control,PJM||bustleton 132 kv,1,0,5.0,2020.0,Solar,1
970,treated,PJM||old church 345 kv,1,0,20.0,2015.0,Solar,1
970,control,PJM||carroll mount airy 345 kv,1,0,8.166,2015.0,Solar,1
971,treated,CAISO||halsey substation 60 kv,1,0,15.5,2014.0,Hydro,1
971,control,CAISO||volta south 60 kv line,1,0,0.5,2013.0,Hydro,1
972,treated,ISO-NE||nstar 115 kv line #111,1,0,24.0,2007.0,Gas+Oil,1
972,control,ISO-NE||115 kv potter substation,1,0,108.0,2006.0,Gas+Oil,1
973,treated,PJM||varner 345 kv,1,0,43.2,2023.0,Solar,1
973,control,PJM||buckeye p wakeman 69 kv,1,0,40.0,2022.0,Solar,1
974,treated,PJM||desoto 345 kv,3,0,113.33333333333333,2018.6666666666667,Solar,2
974,control,PJM||stuart clinton 345 kv,3,0,210.0,2018.0,Solar,1
975,treated,CAISO||maricopa copus 70 kv line,1,0,20.0,2013.0,Solar,1
975,control,CAISO||amargosa substation 138 kv,1,0,67.17,2016.0,Solar,1
